,total_price
55359,3135839.6913398136
55360,46124384.67718459
55361,3135839.6913398136
55362,8251846.155471226
55363,7692925.837745317
55364,4044288.961203008
55365,4721935.399593904
55366,4386870.638338217
55367,8251846.155471226
55368,2928411.9175970987
55369,5869986.083842092
55370,2000580.4352278518
55371,679442.6831399546
55372,66714496.46347679
55373,24153836.665275965
55374,3510814.68383531
55375,1917939.7286812125
55376,4060377.465119637
55377,4222508.488898322
55378,1034970.826135527
55379,2105640.3092036783
55380,3510814.68383531
55381,1087185.3220858194
55382,1506047.8003633341
55383,1979785.956386184
55384,36570157.33778488
55385,38975505.624347255
55386,16760267.98545456
55387,5988314.712309839
55388,849077.4668644185
55389,3813537.948660883
55390,12401164.204718307
55391,6521011.11507033
55392,9679261.772762833
55393,6521007.320336757
55394,5596452.0
55395,5152761.110618505
55396,6052645.302820528
55397,6285325.048438437
55398,1395401.5402226066
55399,4807052.8285254985
55400,313908103.04280084
55401,3135844.100422453
55402,6933309.059406658
55403,6052645.302820528
55404,12401164.204718307
55405,12165707.615952065
55406,7592777.061549176
55407,826955.7668404528
55408,25196515.00002645
55409,5240482.134723621
55410,3359026.900298805
55411,4471829.10130026
55412,10116909.708230203
55413,1059270.0261739579
55414,20834281.34322309
55415,6238547.662930205
55416,4017645.13061086
55417,5596608.6007568985
55418,13791299.189741695
55419,1133511.2297181643
55420,2568021.672944604
55421,4721935.399593904
55422,10116885.458271872
55423,14838002.464346325
55424,5240482.134723621
55425,8303353.263789815
55426,720245.8525794281
55427,8510297.954791667
55428,4937023.418712702
55429,5868695.142958541
55430,12401164.204718307
55431,1450310.0461918327
55432,1887290.549359459
55433,43396452.0
55434,1133544.8636524323
55435,9035286.764831843
55436,1368256.1645257964
55437,2776195.442726633
55438,4892697.308754643
55439,12283244.792134728
55440,2266934.882698181
55441,5328714.658905913
55442,49847182.10540731
55443,20273997.666739248
55444,1395401.5402226066
55445,19443307.03768959
55446,5596455.6000004
55447,6145354.419774593
55448,3359083.3750186763
55449,7049893.106480744
55450,1059229.4915932843
55451,6052645.302820528
55452,60571076.2789948
55453,1701435.5464467818
55454,4721972.734883287
55455,6521007.320336757
55456,9035334.49458253
55457,4721935.399593904
55458,23711553.53071851
55459,4978865.616574794
55460,9035286.764831843
55461,3048100.4495814
55462,6145354.419774593
55463,20134731.765315764
55464,1677964.7404109626
55465,987021.4150420949
55466,6663842.122762041
55467,940064.8024718241
55468,11239406.396323137
55469,2568016.884206207
55470,1917962.4769620127
55471,6904250.446584392
55472,443099.521779563
55473,6052697.083974461
55474,659458.4794363033
55475,13723160.394875675
55476,1562555.9491927398
55477,1163791.77484646
55478,18084995.81999832
55479,4978865.616574794
55480,6332234.739194629
55481,6904250.446584392
55482,8510295.87633061
55483,3510814.68383531
55484,1515098.2604037488
55485,9570885.316206373
55486,6521007.320336757
55487,18085502.962611847
55488,2247344.9567386005
55489,6521007.320336757
55490,3510814.68383531
55491,25196452.0
55492,11815402.03862225
55493,2602331.735358358
55494,11583799.364509435
55495,18488993.64953575
55496,11815402.03862225
55497,4304371.181288745
55498,3136087.3382301037
55499,5373021.810212164
55500,3572197.7309720404
55501,2776208.106883724
55502,1108523.8173477352
55503,3427037.823035816
55504,7743195.51129443
55505,10673092.682967037
55506,5240482.134723621
55507,20834296.821597032
55508,26711353.47068248
55509,16214093.164665915
55510,1506032.0853708796
55511,15469958.473629424
55512,3510814.68383531
55513,22257277.00723851
55514,2776180.6679028864
55515,3538566.184215825
55516,34716591.04954614
55517,20134731.765315764
55518,483187135.13995457
55519,6521028.191380794
55520,52702111.08663722
55521,7996175.226663343
55522,1506032.0853708796
55523,6052645.302820528
55524,5152761.110618505
55525,4304448.410411336
55526,4978865.616574794
55527,6521007.320336757
55528,1979789.688946929
55529,12996452.0
55530,2990101.9422798124
55531,3434624.32401242
55532,278030.405844108
55533,790765867.0420947
55534,6052645.302820528
55535,3510814.68383531
55536,987021.4150420949
55537,3900520.503736188
55538,1341318.8044798924
55539,6711689.524449895
55540,28255675.08261581
55541,954051.0232306272
55542,7996131.480594058
55543,2847311.5306776995
55544,4100696.485172515
55545,5152777.728840692
55546,14587726.708809456
55547,3510814.68383531
55548,6872067.194683429
55549,1979803.9971205788
55550,2529445.626685764
55551,12758932.700341873
55552,4141162.072143574
55553,6191890.6828654995
55554,21541826.20613656
55555,10673092.682967037
55556,50854484.18666769
55557,4849809.390100185
55558,1083770.9233266895
55559,3359026.900298805
55560,11239323.003502667
55561,762170.942141643
55562,5960471.6020458285
55563,2776180.6679028864
55564,2918164.6960794367
55565,2692234.174054187
55566,41609010.48169731
55567,7001229.733328252
55568,1273019.7175093729
55569,2727088.338947183
55570,2928942.61685055
55571,7294936.345266952
55572,34716611.09349978
55573,1980402.4863063674
55574,5417573.207939903
55575,2247344.9567386005
55576,25196464.00000096
55577,1796452.0
55578,2776180.6679028864
55579,7001229.733328252
55580,4892697.308754643
55581,2776180.6679028864
55582,6521007.320336757
55583,10675894.560892677
55584,9035286.764831843
55585,3510814.68383531
55586,2266928.99818182
55587,1368256.1645257964
55588,3135843.365575193
55589,4386802.820635427
55590,18084995.81999832
55591,31430407.88138012
55592,787783.2438895819
55593,2932502.0580216
55594,9035286.764831843
55595,1648820.7548277813
55596,5777448.326821941
55597,71544479.86342451
55598,9788048.321780853
55599,1164084.0208763077
55600,22113558.56085789
55601,8159472.27122875
55602,3649436.981143128
55603,2776195.442726633
55604,1631434.7552899169
55605,12996452.0
55606,25950189.5928233
55607,16760267.98545456
55608,20134731.765315764
55609,9035362.071810976
55610,5240482.134723621
55611,16434472.48827384
55612,4721935.399593904
55613,4304371.181288745
55614,8510295.87633061
55615,699706.4088232114
55616,14215011.127100045
55617,9570885.316206373
55618,22257277.00723851
55619,25196456.50000013
55620,6759654.34336867
55621,1979823.2821108254
55622,3284027.1003012056
55623,6521007.320336757
55624,2042970.41865404
55625,3359026.900298805
55626,12401164.204718307
55627,1439262.878613476
55628,28255676.641461555
55629,22257277.00723851
55630,16110753.74402886
55631,12996452.0
55632,13117296.555026835
55633,894076.5408527426
55634,7996131.480594058
55635,8771452.0
55636,2432585.718220455
55637,1466187.338900878
55638,7996149.792892178
55639,4020207.023769674
55640,5777460.156111812
55641,5328714.658905913
55642,4304373.646040501
55643,2776722.429883709
55644,7493026.53878188
55645,12996682.400691198
55646,3627719.9606172433
55647,2365774.4748755083
55648,1887290.549359459
55649,21684286.69780052
55650,18085321.839699715
55651,1395401.5402226066
55652,4722369.00439607
55653,29828996.85498322
55654,4603662.709734674
55655,19443282.29177023
55656,2533893.9778895047
55657,5596452.0
55658,3434624.32401242
55659,4721935.399593904
55660,3359026.900298805
55661,4721938.793706878
55662,301414.24828560714
55663,339560.3505599865
55664,19443276.79267848
55665,13601115.367649335
55666,9570885.316206373
55667,4020198.199736588
55668,1677964.7404109626
55669,6521007.320336757
55670,25196452.0
55671,4721935.399593904
55672,3359035.1832366837
55673,1422793.9824834212
55674,12401164.204718307
55675,894076.5408527426
55676,4892697.308754643
55677,4060377.465119637
55678,396464.60013229906
55679,11815402.03862225
55680,3135839.6913398136
55681,93149990.35657912
55682,8719011.895058097
55683,3510814.68383531
55684,5240482.134723621
55685,4100696.485172515
55686,7493088.228089906
55687,1406317.579310363
55688,6052645.302820528
55689,469279.1980576717
55690,3510814.68383531
55691,7001229.733328252
55692,2868182.1285870923
55693,2169632.174236504
55694,3434624.32401242
55695,42499584.27173609
55696,624204.0777272743
55697,3359026.900298805
55698,3900564.1587840524
55699,2776191.221345541
55700,22980547.329856746
55701,2432519.97749979
55702,2568032.6186444717
55703,1591115.0417416245
55704,9035392.831061156
55705,3900503.835490426
55706,60570287.39249432
55707,2568016.884206207
55708,20134731.765315764
55709,2105659.4011185905
55710,6711689.524449895
55711,7996131.480594058
55712,105005802.72788112
55713,26329847.78011247
55714,7493028.528756845
55715,7294936.345266952
55716,11583799.364509435
55717,6521086.061213884
55718,4556194.191354264
55719,47045998.42256422
55720,2105640.3092036783
55721,2846855.742828628
55722,1631427.2332357515
55723,8510313.543255106
55724,762280.8322629952
55725,10227316.369534662
55726,2234323.4385358067
55727,1631427.2332357515
55728,10673092.682967037
55729,1796455.60000135
55730,5284534.644769048
55731,6052666.5700617125
55732,69849227.3463829
55733,4978865.616574794
55734,4141226.916790415
55735,4386802.820635427
55736,54926567.43017244
55737,15470069.206685165
55738,2727088.338947183
55739,7743181.42406179
55740,6052645.302820528
55741,601223.5405015525
55742,12401164.204718307
55743,5224544.659244773
55744,14587722.965415113
55745,8510295.87633061
55746,12996452.0
55747,645637.9692822117
55748,1562555.9491927398
55749,9570954.542876063
55750,14838006.229316605
55751,3359027.6532928594
55752,1796487.4001305369
55753,246843973.77956292
55754,47045998.42256422
55755,2105679.765897974
55756,32731929.87190145
55757,2846855.742828628
55758,4304385.969806672
55759,5156449.936667961
55760,5417455.734915347
55761,20434530.03810716
55762,7499191.353729056
55763,5777448.326821941
55764,1034926.8058230493
55765,5417455.734915347
55766,40724775.429424025
55767,10673092.682967037
55768,4722101.712127494
55769,1341318.8044798924
55770,2994903.5779758687
55771,3136298.9826267767
55772,1184156.4092237311
55773,2990101.9422798124
55774,6521007.320336757
55775,3062662.0411519045
55776,50792894.56269407
55777,762185.3674661745
55778,2105640.9455998167
55779,7493026.53878188
55780,1562603.763109873
55781,20834281.34322309
55782,2432546.810369185
55783,1134029.8394277436
55784,1979785.956386184
55785,11239323.003502667
55786,563875.4614174765
55787,7996131.480594058
55788,6285325.048438437
55789,97834149.63774644
55790,2636755.259842924
55791,16239962.83771878
55792,4978865.616574794
55793,6145380.446241656
55794,8200492.719618668
55795,10673092.682967037
55796,26711381.005392626
55797,23711555.00041237
55798,2432519.97749979
55799,8510295.87633061
55800,1562555.9491927398
55801,14838053.91896809
55802,25197451.00665332
55803,3135839.6913398136
55804,4978865.616574794
55805,4482271.645645393
55806,33059805.45030997
55807,11011639.469480127
55808,1979785.956386184
55809,33059805.45030997
55810,24598858.43871009
55811,11011639.469480127
55812,30626161.85421664
55813,6126773.7855357565
55814,1395401.5402226066
55815,1235682.4845413263
55816,11011639.469480127
55817,3900503.835490426
55818,34716591.04954614
55819,3359234.728925573
55820,3900503.835490426
55821,4020198.199736588
55822,22980547.329856746
55823,5596452.0
55824,5328731.471499665
55825,22980547.329856746
55826,33059805.45030997
55827,10116885.458271872
55828,17817339.605339296
55829,26711353.47068248
55830,47045998.42256422
55831,2299706.6208198383
55832,3900508.5978438077
55833,7493026.53878188
55834,4141154.7771430383
55835,3135839.6913398136
55836,7294936.345266952
55837,14838002.464346325
55838,6639962.543562414
55839,26711390.18363145
55840,8824005.535041088
55841,6807736.29278306
55842,1796519.8004788354
55843,7793548.813915169
55844,40724775.429424025
55845,21827062.71722202
55846,9570885.316206373
55847,2706145.208342406
55848,1856825.45196796
55849,2846855.742828628
55850,8510397.721126027
55851,16110753.74402886
55852,5240482.134723621
55853,52222569.23932511
55854,15661274.501406215
55855,39846924.88494804
55856,22257277.00723851
55857,9035286.764831843
55858,7001271.534148552
55859,34716641.15943752
55860,3510832.275468194
55861,30146980.46680983
55862,11011639.469480127
55863,9570885.316206373
55864,8510306.268637622
55865,3510814.68383531
55866,762142.091860411
55867,5417455.734915347
55868,14838031.32912672
55869,39846998.35496461
55870,5596452.0
55871,14838002.464346325
55872,2533893.9778895047
55873,1918029.4927500042
55874,1648820.7548277813
55875,31430407.88138012
55876,4892697.308754643
55877,2777416.2220205897
55878,9897249.90532717
55879,1235682.4845413263
55880,6052653.624781403
55881,3033563.601611752
55882,4060384.709982148
55883,11011639.469480127
55884,16110753.74402886
55885,10449396.942795703
55886,462285.12432273617
55887,2636755.259842924
55888,12996452.0
55889,3900503.835490426
55890,66395708.69010032
55891,5240482.134723621
55892,8303324.408817777
55893,2170370.2325204173
55894,6807736.29278306
55895,6521414.309836508
55896,3284027.1003012056
55897,3472645.675593676
55898,5328714.658905913
55899,940087.1109674395
55900,3900503.835490426
55901,5022145.214451163
55902,4849809.390100185
55903,16760267.98545456
55904,538458.2572526999
55905,1235694.9553320822
55906,4304390.89931659
55907,4141154.7771430383
55908,7493026.53878188
55909,443502215.5537801
55910,70907130.11865474
55911,10673099.417951057
55912,4020198.199736588
55913,1235682.4845413263
55914,2636755.259842924
55915,14400959.559222175
55916,2432519.97749979
55917,2918168.277281138
55918,1796452.0
55919,7147565.939506387
55920,2954055.125904814
55921,17154113.39536935
55922,19443275.417905625
55923,18767023.93644879
55924,7996131.480594058
55925,3359058.526100518
55926,3137631.4301176737
55927,1235700.6711278495
55928,6052662.87140922
55929,954051.0232306272
55930,8510295.87633061
55931,3052347.695028844
55932,9035286.764831843
55933,1826545.555597347
55934,16760267.98545456
55935,4020229.484975429
55936,1235682.4845413263
55937,4849809.390100185
55938,1677964.7404109626
55939,8510295.87633061
55940,1108523.8173477352
55941,6151259.681985793
55942,3900503.835490426
55943,9570885.316206373
55944,1096135.0884398627
55945,3135839.6913398136
55946,3434624.32401242
55947,11815402.03862225
55948,1450310.0461918327
55949,7493076.288210267
55950,2105640.3092036783
55951,4020198.199736588
55952,1235716.2597150214
55953,2247344.9567386005
55954,9984279.704373587
55955,3026304.469652791
55956,30626125.01828924
55957,4721980.371659673
55958,2568016.884206207
55959,2882447.0252612443
55960,3680498.1994640655
55961,544801813.7069887
55962,6521009.21770345
55963,9035347.222530557
55964,3472645.675593676
55965,18084995.81999832
55966,1450310.0461918327
55967,8824005.535041088
55968,8510295.87633061
55969,1796460.40000735
55970,1948771.8908875056
55971,7743181.42406179
55972,9141564.63204662
55973,18760017.34103533
55974,14838002.464346325
55975,4595268.967114253
55976,6052645.302820528
55977,4020199.0019211336
55978,7196574.8560647415
